   3   364    20    38
 B_NUT_NH4 B_NUT_NO2 B_NUT_NO3 B_NUT_PO4 B_NUT_Si B_C_DIC B_C_Alk B_Ca_CaCO3 B_BIO_Phy B_BIO_Het B_BIO_POML B_BIO_POMR B_BIO_DOML B_BIO_DOMR B_BIO_O2 B_BACT_Baae B_BACT_Bhae B_BACT_Baan B_BACT_Bhan B_CH4_CH4 B_S_H2S B_S_S0 B_S_S2O3 B_S_SO4 B_Fe_Fe2 B_Fe_Fe3 B_Fe_FeS B_Fe_FeCO3 B_Fe_FeS2 B_Fe_Fe3PO42 B_Fe_PO4_Fe3 B_Mn_Mn2 B_Mn_Mn3 B_Mn_Mn4 B_Mn_MnS B_Mn_MnCO3 B_Mn_PO4_Mn3 B_Si_Sipart
 i  k Depth  t   s   Kz  hz Vol                                       
    1   11    15.0592     9.377130508    18.160871506     0.000000000     0.004000000     1.000000000        8.647228864        0.007280589       23.706205477        2.210860138        3.121552489     3382.711661956     3053.546649318        0.037488483        0.000008306       20.962274263      353.825887711    15790.399845638        8.596216322       15.746978841        0.006972927        0.925529145       11.669302078        0.099245366       52.737736597        0.000303690        0.000000000        0.000011376        0.000609630    23996.027769249        0.000068131     1275.336451119        0.000000000        0.000000000        0.000000000        0.000000000        1.275191605        0.092549955        0.174384546     6182.151367475        0.000000000        0.000000000        0.189836645      776.813693478
    1   12    15.0652     9.377130508    18.160871506     0.000000000     0.008000000     1.000000000       10.412805418        0.004434177       20.399738349        2.084789839        3.178264896     3374.093532971     2983.752879917        0.001187605        0.000000309       19.360814732      326.664739509    20790.341647446        7.365536014       15.512150462        0.000000004        0.522523756        8.083581953        0.118863618       50.021057480        0.000299498        0.000000000        0.000009916        0.000722340    23423.891083961        0.000067055     1710.170039504        0.000000000        0.000000000        0.000000000        0.000000000        1.710158529        0.168933390        0.169109636     8246.501336828        0.000000000        0.000000000        0.207939887     1000.691549450
    1   13    15.0772     9.377130508    18.160871506     0.000000000     0.016000000     1.000000000        9.133865878        0.003734173       17.947568868        1.877302116        4.283691501     3373.458323846     2869.767802431        0.000004987        0.000000002       11.799790747      203.650900539    23617.385528075        4.457592528       15.362571718        0.000000000        0.281107632        3.811667768        0.104293190       31.753882947        0.000257539        0.000000000        0.000006149        0.000616911    22530.592764591        0.000065278     2016.310400166        0.000000000        0.000000000        0.000000000        0.000000000        2.016309284        0.378007584        0.163419598     9607.695023318        0.000000000        0.000000000        0.218911142     1001.604679480
    1   14    15.0952     9.377130508    18.160871506     0.000000000     0.020000000     1.000000000        6.147682281        0.002681790       16.837254458        1.603028977       18.492329714     3203.694657148     2756.040597403        0.000000004        0.000000000        3.525040449       61.429320725    10405.735095869        2.123814881       14.465257352        0.003867129        0.120205712        0.949885968        0.035410925        9.719377086        0.000214424        0.000000000        0.000002585        0.000347898    21601.215543306        0.000061416      976.686478482        0.000000000        0.000000000        0.000000000        0.000000000        0.976685971        1.535960467        0.164740064     4500.225465667        0.000000000        0.000000000        0.236322754       19.208350229
    1   15    15.1152     9.377130508    18.160871506     0.000000000     0.020000000     1.000000000        6.554124786        0.000786654       16.149993722        1.357975496        9.857691962     3037.195304614     2704.610023502        0.000000000        0.000000000        0.618071012       10.507054025     1710.216022251        1.034343962       12.528664669        0.017101351        0.020521123        0.202599675        0.005866591        1.693624714        0.000616338        0.000000000        0.000000931        0.000156339    20870.523293627        0.000051312      199.087687370        0.000000000        0.000000000        0.000000000        0.000000000        0.199087526        9.054438092        0.267148795      887.614595418        0.000000000        0.000000000        0.398490057        0.182838978
    1   16    15.1352     9.377130508    18.160871506     0.000000000     0.020000000     1.000000000       12.388003173        0.000099947       13.230879774        0.610159662       14.938259816     3032.212920972     2750.430828546        0.000000000        0.000000000        0.005112540        0.092580872      158.877305709        0.678197985       10.751991647        0.056446031        0.000681988        0.001612410        0.000255048        0.012355269        0.005038750        0.000000000        0.000002851        0.001775429    20154.891689223        0.000674431       29.708756225        0.000000000        0.000000000        0.000000000        0.000000000        0.029689023       33.787404343        0.905025509      277.403578791        0.000000000        0.000000000        1.320619504        0.001543229
    1   17    15.1552     9.377130508    18.160871506     0.000000000     0.020000000     1.000000000       23.977807491        0.000014699        6.924089344        1.732948091       30.187603134     3203.563529863     2919.671483311        0.000000000        0.000000000        0.000014192        0.000313692       12.592638086        0.876804795       11.137542130        0.037866124        0.000021268        0.000004982        0.000009187        0.000006603        0.044030491        0.000000071        0.003637988        0.123525074    19237.043075085        1.838294219      595.954084125        0.000000002        0.000000000        0.000000000        0.000000001        0.594475151       89.154879970        0.412599023        1.013456867        0.000000000        0.000000052        0.613874838        0.000012831
    1   18    15.1752     9.377130508    18.160871506     0.000000000     0.020000000     1.000000000       36.636346816        0.000003211        0.043049875        2.969180959       54.137398831     3539.282367377     3368.031742573        0.000000000        0.000000000        0.000000147        0.562114406        5.699193031        3.637066143       13.326786172        0.000436660        0.000000209        0.000000017        3.099142644        0.000000004        0.350253572        0.000485910        2.962846026        5.402859843    18046.601608283      113.524907862      637.211235003        0.000077704        0.000005623        0.000000187        0.000031479        0.636915866      145.056998095        0.000395829        0.000089849        0.000004774        0.003201358        0.006904947        0.000000107
    1   19    15.1952     9.377130508    18.160871506     0.000000000     0.020000000     1.000000000       44.232991293        0.000000955        0.000235424        3.801117449       84.694515617     4067.620017865     3966.816925570        0.000058763        0.000000000        0.000000000        1.011259596       18.520827163        7.153830063       14.859308663        0.000023086        0.000000001        0.000000000        4.128929891        0.000000000        2.449023156       16.197935016       10.442773634        9.752756520    16608.864956467      262.233160530        0.629817278       15.484956319        0.591814225        0.056313037        0.000987622        0.000948438      215.931726096        0.000001749        0.000000004        1.036209265        0.410754474        0.000082765        0.000000001
    1   20    15.2152     9.377130508    18.160871506     0.000000000     0.020000000     1.000000000       50.000000000        0.000000306        0.000027379        4.500000000      120.000000000     4800.000000000     4600.000000000        0.000000000        0.000000000        0.000000000        0.006054805        1.189603730       15.000000000       15.000000000        0.000000000        0.000112003        0.000000000        0.316969462        0.000000000       16.000000000       60.000000000        5.066438184       11.095415285    15000.000000000      400.000000000        0.000034915      166.041340310        0.892467447        5.597788504        0.007876777        0.000000035      300.000000000        0.000000421        0.000000000       10.729603937        0.587300670        0.000004995        0.000000000
